t=0 enPsi enPhi SvN(x,t=0) bondDim 
0 -803.196 24 -802.481 24 0.0553102 0.055953 0.0559725 0.0559733 0.0559733 0.0559733 0.0559733 0.0559733 0.0559733 0.0559733 0.0559733 0.0559733 0.0559733 0.0559733 0.0559733 0.0559733 0.0559733 0.0559733 0.0559733 0.0559733 0.0559733 0.0559733 0.0559733 0.0559733 0.0559733 0.0559733 0.0559733 0.0559733 0.0559733 0.0559725 0.055953 0.0553102 2 4 8 15 19 22 22 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 22 22 19 15 8 4 2 
tval enPhi SvN(x,t) bondDim 
1.1 -802.481 64 0.0553104 0.0559534 0.055973 0.0559738 0.0559737 0.0559737 0.0559737 0.0559737 0.0559738 0.0559743 0.056004 0.0564183 0.0581903 0.0865152 0.120178 0.144671 0.144671 0.120178 0.0865187 0.0581911 0.0564178 0.056004 0.0559742 0.0559738 0.0559737 0.0559737 0.0559737 0.0559737 0.0559737 0.0559729 0.0559534 0.0553104 2 4 8 15 19 22 22 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 23 25 27 27 24 29 33 35 35 38 41 45 45 51 57 63 64 64 64 64 64 64 64 64 64 64 64 64 64 63 58 52 45 43 41 38 34 32 33 31 25 27 27 25 23 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 22 22 20 15 8 4 2 
1.2 -802.481 64 0.0553103 0.055953 0.0559725 0.0559734 0.0559734 0.0559734 0.0559734 0.0559734 0.0559734 0.0559768 0.056044 0.0563393 0.0636846 0.0869753 0.120135 0.154026 0.154027 0.120136 0.0869752 0.0636823 0.0563393 0.056044 0.0559768 0.0559734 0.0559734 0.0559734 0.0559734 0.0559734 0.0559734 0.0559726 0.0559529 0.0553101 2 4 8 15 20 22 22 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 24 23 26 28 28 25 30 35 37 36 40 43 48 49 56 62 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 63 56 48 47 45 41 36 35 34 32 27 28 28 26 23 24 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 22 22 19 15 8 4 2 
1.3 -802.481 64 0.0553102 0.055953 0.0559722 0.0559731 0.0559732 0.0559732 0.0559732 0.0559732 0.0559736 0.0559831 0.0560356 0.0573746 0.0668818 0.0814688 0.154659 0.162232 0.16223 0.154657 0.0814671 0.0668827 0.0573755 0.0560355 0.055983 0.0559736 0.0559732 0.0559732 0.0559732 0.0559732 0.0559731 0.0559722 0.0559531 0.0553104 2 4 8 15 20 22 22 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 24 25 26 24 28 29 30 29 32 36 38 38 43 48 53 54 60 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 63 55 52 50 44 38 38 37 33 30 29 29 28 24 25 25 24 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 22 22 19 15 8 4 2 
1.4 -802.481 64 0.0553103 0.0559532 0.0559728 0.0559735 0.0559734 0.0559735 0.0559735 0.0559735 0.0559747 0.0559836 0.0561803 0.058836 0.063415 0.114613 0.133225 0.149366 0.149365 0.133226 0.114619 0.0634141 0.0588331 0.0561797 0.0559836 0.0559747 0.0559735 0.0559735 0.0559735 0.0559734 0.0559734 0.0559727 0.0559532 0.0553103 2 4 8 15 19 22 22 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 23 25 26 26 24 28 31 32 33 36 39 41 42 47 52 57 59 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 58 56 54 48 41 41 38 35 33 32 31 29 24 26 27 25 23 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 22 22 19 15 8 4 2 
1.5 -802.481 64 0.0553104 0.055953 0.0559726 0.0559735 0.0559735 0.0559735 0.0559735 0.0559736 0.055975 0.0560001 0.0565634 0.0580561 0.0766928 0.105175 0.14747 0.158107 0.158107 0.147471 0.105175 0.0766921 0.058058 0.0565641 0.0560001 0.0559749 0.0559736 0.0559735 0.0559735 0.0559735 0.0559735 0.0559728 0.055953 0.0553102 2 4 8 15 19 22 22 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 25 24 23 26 27 27 25 30 33 35 35 38 42 46 46 51 56 62 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 61 58 51 45 45 42 38 34 33 34 31 26 27 28 26 23 24 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 22 22 19 15 8 4 2 
1.6 -802.481 64 0.0553103 0.0559531 0.0559724 0.0559731 0.0559733 0.0559733 0.0559733 0.0559735 0.0559762 0.0560742 0.0565366 0.0609484 0.0812828 0.109186 0.151521 0.159824 0.159824 0.15152 0.109184 0.0812828 0.0609501 0.0565372 0.0560745 0.0559763 0.0559735 0.0559733 0.0559733 0.0559733 0.0559733 0.0559723 0.0559531 0.0553105 2 4 8 15 20 22 22 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 24 25 25 24 26 28 28 27 31 35 37 36 41 45 48 48 55 61 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 63 56 49 47 45 41 36 36 36 32 28 28 29 26 23 24 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 22 22 19 15 8 4 2 
1.7 -802.481 64 0.0553103 0.0559531 0.0559728 0.0559737 0.0559736 0.0559737 0.0559737 0.055974 0.055988 0.0561062 0.0569128 0.0652859 0.078109 0.129597 0.151448 0.157262 0.157259 0.151448 0.129603 0.0781063 0.0652798 0.0569108 0.0561063 0.0559881 0.055974 0.0559737 0.0559737 0.0559737 0.0559735 0.0559728 0.0559532 0.0553102 2 4 8 15 19 22 22 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 23 24 25 25 24 27 30 31 30 34 37 38 39 44 48 53 54 60 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 62 54 51 49 44 38 39 37 34 30 30 31 28 24 25 25 24 23 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 22 22 19 15 8 4 2 
1.8 -802.481 64 0.0553103 0.055953 0.0559725 0.0559731 0.0559731 0.0559731 0.0559732 0.0559749 0.0559996 0.056137 0.0584578 0.0645048 0.092238 0.126174 0.155227 0.164942 0.164943 0.155227 0.126173 0.0922389 0.0645082 0.0584579 0.0561358 0.0559994 0.055975 0.0559732 0.0559732 0.0559731 0.0559731 0.0559726 0.055953 0.0553103 2 4 8 15 19 22 22 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 25 24 23 25 26 26 24 28 32 33 33 36 40 40 41 47 52 57 59 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 58 55 53 48 41 41 39 38 34 33 33 30 24 26 27 25 23 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 22 22 19 15 8 4 2 
1.9 -802.481 64 0.0553104 0.0559531 0.0559724 0.0559733 0.0559734 0.0559733 0.0559735 0.0559775 0.0560017 0.0564875 0.0589434 0.0681165 0.0997509 0.134084 0.154684 0.158665 0.158669 0.154691 0.134083 0.0997494 0.0681196 0.0589451 0.0564887 0.0560019 0.0559776 0.0559735 0.0559733 0.0559734 0.0559734 0.0559724 0.0559532 0.0553104 2 4 8 15 20 22 22 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 24 25 25 24 26 28 28 25 31 34 35 34 38 41 44 45 50 55 61 63 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 61 57 52 46 44 42 39 35 35 35 32 26 27 29 26 23 24 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 22 22 19 15 8 4 2 
2 -802.481 64 0.0553104 0.0559533 0.0559731 0.0559739 0.055974 0.055974 0.0559745 0.0559785 0.0560605 0.0568295 0.0592411 0.0764697 0.100564 0.137511 0.156944 0.166069 0.166065 0.156939 0.137517 0.100562 0.0764629 0.0592395 0.0568307 0.0560612 0.0559787 0.0559746 0.055974 0.055974 0.0559739 0.055973 0.0559533 0.0553104 2 4 8 15 19 22 22 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 24 25 25 24 26 29 29 27 32 35 37 36 40 44 47 49 54 61 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 62 56 49 48 44 41 36 36 35 32 28 28 29 27 24 25 26 24 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 22 22 19 15 8 4 2 
2.1 -802.481 64 0.0553101 0.0559528 0.0559722 0.0559729 0.0559729 0.0559731 0.0559736 0.0559857 0.056175 0.0568165 0.0628469 0.078294 0.106788 0.145283 0.15623 0.166382 0.166386 0.156234 0.14528 0.106787 0.0782974 0.0628442 0.0568141 0.0561744 0.0559855 0.0559737 0.0559731 0.0559729 0.0559728 0.0559722 0.0559528 0.0553101 2 4 8 15 19 22 22 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 23 25 26 26 24 27 29 31 29 34 36 38 37 42 47 51 52 59 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 61 53 51 47 42 38 38 36 33 30 30 31 27 24 26 27 25 23 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 22 22 19 15 8 4 2 
2.2 -802.481 64 0.0553105 0.0559533 0.0559726 0.0559735 0.0559734 0.0559734 0.0559746 0.0560117 0.0561915 0.0577092 0.0656102 0.0790959 0.120871 0.14227 0.161772 0.16637 0.166375 0.161781 0.142273 0.120869 0.0790982 0.0656126 0.05771 0.0561912 0.0560122 0.0559748 0.0559734 0.0559734 0.0559735 0.0559726 0.0559534 0.0553106 2 4 8 15 20 22 22 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 24 25 24 24 25 26 26 24 29 31 32 32 36 38 40 40 45 50 55 57 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 56 54 51 46 40 40 37 35 32 32 32 29 24 27 28 26 23 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 22 22 19 15 8 4 2 
2.3 -802.481 64 0.0553103 0.0559532 0.0559728 0.0559737 0.0559738 0.0559738 0.0559795 0.0560251 0.0563338 0.0592969 0.0648768 0.0921486 0.117443 0.152875 0.157422 0.169144 0.169137 0.157412 0.152875 0.117443 0.0921457 0.0648749 0.059298 0.0563349 0.0560256 0.0559795 0.0559738 0.0559737 0.0559738 0.055973 0.0559531 0.0553102 2 4 8 15 19 22 22 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 24 25 25 24 26 28 27 26 32 34 35 34 38 41 43 42 48 54 60 60 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 61 58 55 49 44 44 41 38 34 34 34 31 25 27 28 26 24 24 25 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 22 22 19 15 8 4 2 
2.4 -802.481 64 0.0553102 0.055953 0.0559726 0.0559734 0.0559735 0.0559743 0.0559841 0.0560426 0.0568805 0.0592322 0.0707147 0.0950983 0.12725 0.147163 0.159421 0.168495 0.16851 0.159438 0.147163 0.127247 0.0951006 0.070714 0.0592315 0.0568809 0.0560414 0.0559841 0.0559743 0.0559736 0.0559733 0.0559724 0.0559531 0.0553103 2 4 8 15 19 22 22 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 23 25 26 25 24 27 29 29 28 32 35 36 35 40 43 46 46 51 59 64 63 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 63 60 54 48 47 43 40 35 36 35 32 29 29 30 28 24 24 26 25 23 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 22 22 19 15 8 4 2 
2.5 -802.481 64 0.0553106 0.0559533 0.0559724 0.0559731 0.0559732 0.0559746 0.0559848 0.0561732 0.0570781 0.0605727 0.0770421 0.0960703 0.131584 0.151248 0.165095 0.170987 0.170984 0.165099 0.151251 0.13158 0.0960717 0.077043 0.0605713 0.0570762 0.0561741 0.0559853 0.0559747 0.0559731 0.0559731 0.0559724 0.0559532 0.0553105 2 4 8 15 19 22 22 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 24 23 25 27 26 24 28 31 30 30 34 37 37 37 40 45 49 49 58 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 62 57 51 49 46 41 37 37 36 33 30 30 30 29 24 25 27 25 23 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 22 22 19 15 8 4 2 
2.6 -802.481 64 0.0553101 0.055953 0.0559728 0.0559737 0.0559738 0.0559751 0.0560091 0.0562952 0.05721 0.0647695 0.0757968 0.107045 0.133029 0.158424 0.161208 0.172686 0.17268 0.161196 0.15842 0.133031 0.107041 0.075793 0.0647682 0.057212 0.0562967 0.0560096 0.0559753 0.0559738 0.0559738 0.0559729 0.0559531 0.0553102 2 4 8 15 19 22 22 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 25 25 24 26 28 26 24 30 33 32 31 35 38 39 39 44 48 52 54 62 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 63 54 52 48 43 38 38 37 35 31 32 32 29 24 26 27 26 24 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 22 22 19 15 8 4 2 
2.7 -802.481 64 0.0553104 0.0559531 0.0559726 0.0559734 0.0559739 0.0559789 0.0560524 0.0562988 0.0587869 0.0652415 0.0816628 0.112433 0.141723 0.149808 0.164074 0.169457 0.169485 0.164105 0.149809 0.141721 0.11244 0.0816671 0.065242 0.0587867 0.0562959 0.0560517 0.0559789 0.0559741 0.0559734 0.0559726 0.0559533 0.0553105 2 4 8 15 19 22 22 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 24 26 25 24 27 28 28 26 32 34 34 33 36 39 42 42 48 52 55 57 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 57 55 53 48 42 41 40 37 33 33 33 31 26 27 28 27 24 24 25 24 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 22 22 19 15 8 4 2 
2.8 -802.481 64 0.0553104 0.0559532 0.0559726 0.0559733 0.0559736 0.0559886 0.056058 0.0566936 0.0598046 0.0661343 0.0919227 0.113555 0.138327 0.157435 0.167237 0.17398 0.173967 0.167233 0.157435 0.138325 0.113552 0.0919239 0.0661367 0.0598044 0.0566949 0.0560586 0.0559887 0.0559736 0.0559732 0.0559725 0.055953 0.0553104 2 4 8 15 19 22 22 22 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 23 25 26 25 24 28 30 29 28 33 35 36 35 39 41 45 44 50 56 59 61 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 61 59 56 52 46 45 43 39 35 35 35 32 28 28 29 27 24 24 26 25 23 23 24 23 22 23 24 23 22 23 24 23 22 23 24 23 22 22 22 19 15 8 4 2 
