t=0 enPsi MaxDimPsi enPhi MaxDimPhi Sz(x,y)Sz(N/2+1,0) 
0 -13.8422 55 -12.7223 52 7.57127 0 7.52326 0 7.58043 0 7.51328 0 7.58886 0 7.50318 0 7.5986 0 7.49051 0 7.61182 0 7.47203 0 7.63238 0 7.44004 0 7.67195 0 7.36296 0 7.77939 0 6.95751 0 8.54248 0 6.95751 0 7.77939 0 7.36296 0 7.67195 0 7.44004 0 7.63238 0 7.47203 0 7.61182 0 7.49051 0 7.5986 0 7.50318 0 7.58886 0 7.51328 0 7.58043 0 7.52326 0 7.57127 0 
t enPhi MaxDimPhi Sz(x,y)Sz(Lx/2,0) 
2.31 -12.7223 40 3.30341 6.81249 3.28254 6.76941 3.30743 6.82078 3.27808 6.76021 3.31121 6.82858 3.27335 6.75044 3.31579 6.83801 3.2668 6.73713 3.32253 6.85193 3.2537 6.71443 3.33659 6.87663 3.20642 6.67532 3.38294 6.92649 3.0715 6.71854 3.61153 6.91029 3.16772 6.85652 3.31985 6.47837 3.16772 6.85652 3.61153 6.91029 3.0715 6.71854 3.38293 6.92649 3.20643 6.67532 3.3366 6.87663 3.25363 6.71443 3.32259 6.85192 3.26679 6.73714 3.31579 6.83802 3.27334 6.75043 3.31121 6.82859 3.27808 6.7602 3.30743 6.82078 3.28253 6.7694 3.30342 6.8125 
2.32 -12.7223 40 1.31562 7.45598 1.30732 7.40884 1.31722 7.46505 1.30555 7.39877 1.31872 7.4736 1.30366 7.38807 1.32056 7.48392 1.30099 7.37346 1.32324 7.49918 1.29454 7.34796 1.33006 7.52685 1.25933 7.29742 1.36138 7.58766 1.11773 7.3036 1.58694 7.63248 1.17436 7.46046 1.418 7.14115 1.17436 7.46046 1.58694 7.63248 1.11773 7.3036 1.36136 7.58766 1.25934 7.29742 1.33008 7.52685 1.29447 7.34795 1.3233 7.49919 1.30099 7.37346 1.32056 7.48393 1.30366 7.38806 1.31872 7.4736 1.30554 7.39875 1.31722 7.46506 1.30732 7.40883 1.31563 7.45599 
2.33 -12.7223 40 -0.772358 7.53166 -0.767456 7.48405 -0.7733 7.54083 -0.76641 7.47387 -0.774187 7.54946 -0.765297 7.46306 -0.775246 7.5599 -0.763874 7.44825 -0.776834 7.57533 -0.763155 7.42188 -0.777806 7.60389 -0.783617 7.36352 -0.764012 7.67123 -0.921893 7.3322 -0.557528 7.7743 -0.908038 7.49695 -0.592915 7.25756 -0.908038 7.49695 -0.557528 7.7743 -0.921888 7.3322 -0.764025 7.67122 -0.783602 7.36353 -0.777795 7.6039 -0.763212 7.42184 -0.776782 7.57536 -0.763879 7.44825 -0.77525 7.55991 -0.765298 7.46305 -0.774194 7.54947 -0.766409 7.47386 -0.773299 7.54083 -0.767458 7.48404 -0.772354 7.53168 
2.34 -12.7223 40 -2.80152 7.03377 -2.78379 6.98931 -2.80493 7.04233 -2.78 6.97981 -2.80814 7.05039 -2.77597 6.96971 -2.81202 7.06016 -2.77055 6.95582 -2.81777 7.07459 -2.76266 6.93055 -2.8265 7.10188 -2.76676 6.86861 -2.83143 7.17077 -2.89196 6.80197 -2.65883 7.32518 -2.92108 6.96326 -2.55907 6.81857 -2.92108 6.96326 -2.65883 7.32518 -2.89195 6.80198 -2.83144 7.17077 -2.76675 6.86862 -2.82649 7.10189 -2.76271 6.93051 -2.81773 7.07463 -2.77055 6.95582 -2.81202 7.06016 -2.77597 6.96969 -2.80815 7.0504 -2.77999 6.9798 -2.80493 7.04234 -2.78379 6.9893 -2.80152 7.03379 
2.35 -12.7223 40 -4.61733 6.00023 -4.58812 5.96231 -4.62295 6.00753 -4.58188 5.9542 -4.62824 6.01441 -4.57524 5.94558 -4.63464 6.02274 -4.56621 5.93368 -4.64414 6.03508 -4.55171 5.91143 -4.66001 6.05902 -4.53902 5.85043 -4.68346 6.12435 -4.64229 5.75316 -4.55724 6.31946 -4.71166 5.90006 -4.33001 5.85761 -4.71166 5.90006 -4.55724 6.31946 -4.64228 5.75316 -4.68347 6.12434 -4.53901 5.85044 -4.66001 6.05904 -4.55174 5.91138 -4.6441 6.03513 -4.56622 5.93368 -4.63465 6.02275 -4.57523 5.94556 -4.62825 6.01441 -4.58187 5.95419 -4.62295 6.00753 -4.58812 5.9623 -4.61733 6.00024 
2.36 -12.7223 40 -6.08151 4.50974 -6.04305 4.48124 -6.08891 4.51522 -6.03482 4.47515 -6.09588 4.5204 -6.02607 4.46867 -6.10432 4.52667 -6.01412 4.45967 -6.11685 4.53595 -5.99405 4.44215 -6.1387 4.55473 -5.96538 4.38655 -6.17911 4.61157 -6.03943 4.2655 -6.10855 4.83382 -6.14362 4.38827 -5.7702 4.44807 -6.14362 4.38827 -6.10855 4.83382 -6.03942 4.26551 -6.17912 4.61156 -5.96538 4.38657 -6.1387 4.55474 -5.99407 4.44208 -6.11683 4.53601 -6.01413 4.45967 -6.10433 4.52667 -6.02606 4.46866 -6.09589 4.5204 -6.03481 4.47514 -6.08891 4.51523 -6.04304 4.48124 -6.08151 4.50975 
2.37 -12.7223 40 -7.08255 2.67581 -7.03776 2.65891 -7.09117 2.67906 -7.02819 2.6553 -7.09929 2.68213 -7.01799 2.65145 -7.10913 2.68586 -7.00402 2.64605 -7.12374 2.69138 -6.97985 2.6346 -7.14995 2.70353 -6.93719 2.58854 -7.20447 2.74757 -6.97677 2.45224 -7.19495 2.98135 -7.10808 2.54295 -6.76934 2.69764 -7.10808 2.54295 -7.19495 2.98135 -6.97677 2.45225 -7.20447 2.74756 -6.93719 2.58856 -7.14995 2.70354 -6.97985 2.63453 -7.12374 2.69144 -7.00402 2.64605 -7.10914 2.68586 -7.01798 2.65144 -7.0993 2.68213 -7.02818 2.65529 -7.09117 2.67907 -7.03776 2.65891 -7.08256 2.67582 
2.38 -12.7223 40 -7.54422 0.638107 -7.49652 0.634093 -7.5534 0.63888 -7.48632 0.633233 -7.56206 0.639611 -7.47546 0.632318 -7.57255 0.64051 -7.46051 0.630942 -7.58814 0.641829 -7.43406 0.62647 -7.61674 0.646401 -7.38042 0.593387 -7.68144 0.674234 -7.38273 0.451451 -7.73404 0.903025 -7.53174 0.504492 -7.25087 0.740143 -7.53174 0.504492 -7.73404 0.903025 -7.38273 0.451456 -7.68144 0.67422 -7.38042 0.593405 -7.61675 0.646412 -7.43404 0.626405 -7.58815 0.641889 -7.46051 0.630937 -7.57256 0.640509 -7.47544 0.632314 -7.56207 0.639605 -7.48631 0.633232 -7.55341 0.638882 -7.49652 0.634089 -7.54423 0.638113 
2.39 -12.7223 40 -7.43136 -1.44819 -7.38439 -1.43902 -7.44041 -1.44996 -7.37433 -1.43705 -7.44894 -1.45162 -7.36363 -1.43496 -7.45928 -1.45363 -7.34885 -1.4322 -7.47466 -1.45662 -7.32209 -1.42931 -7.50351 -1.46002 -7.26132 -1.44689 -7.57366 -1.45062 -7.2262 -1.58445 -7.68507 -1.24309 -7.38245 -1.57202 -7.17778 -1.27475 -7.38245 -1.57202 -7.68507 -1.24309 -7.2262 -1.58445 -7.57365 -1.45064 -7.26132 -1.44687 -7.50352 -1.46001 -7.32205 -1.42937 -7.47468 -1.45656 -7.34885 -1.43221 -7.45929 -1.45363 -7.36361 -1.43496 -7.44894 -1.45163 -7.37432 -1.43705 -7.44041 -1.44996 -7.38438 -1.43902 -7.43138 -1.44819 
2.4 -12.7223 40 -6.75257 -3.4242 -6.70989 -3.40254 -6.76079 -3.42837 -6.70076 -3.3979 -6.76854 -3.43231 -6.69102 -3.39296 -6.77795 -3.43706 -6.67754 -3.38626 -6.79195 -3.44416 -6.65248 -3.37617 -6.81886 -3.45531 -6.58899 -3.37684 -6.88929 -3.46524 -6.5189 -3.50033 -7.05198 -3.29383 -6.67163 -3.52862 -6.55546 -3.19293 -6.67163 -3.52862 -7.05198 -3.29383 -6.5189 -3.50033 -6.88928 -3.46525 -6.589 -3.37683 -6.81887 -3.4553 -6.65243 -3.37621 -6.79199 -3.44411 -6.67754 -3.38626 -6.77796 -3.43707 -6.69101 -3.39295 -6.76855 -3.43232 -6.70075 -3.3979 -6.7608 -3.42837 -6.70989 -3.40254 -6.75259 -3.4242 
2.41 -12.7223 40 -5.55954 -5.13944 -5.52441 -5.10694 -5.56631 -5.1457 -5.51689 -5.09998 -5.57269 -5.1516 -5.50887 -5.09256 -5.58045 -5.15876 -5.49771 -5.08241 -5.59199 -5.16943 -5.47626 -5.06584 -5.61492 -5.18753 -5.41467 -5.04944 -5.68038 -5.21623 -5.31456 -5.15014 -5.88315 -5.09334 -5.45343 -5.21649 -5.43133 -4.86763 -5.45343 -5.21649 -5.88315 -5.09334 -5.31456 -5.15014 -5.68037 -5.21624 -5.41469 -5.04943 -5.61493 -5.18752 -5.4762 -5.06587 -5.59204 -5.16939 -5.49771 -5.08242 -5.58045 -5.15877 -5.50885 -5.09255 -5.57269 -5.15162 -5.51688 -5.09997 -5.56631 -5.1457 -5.5244 -5.10694 -5.55955 -5.13945 
2.42 -12.7223 40 -3.94313 -6.46329 -3.91822 -6.42242 -3.94792 -6.47116 -3.91288 -6.41367 -3.95245 -6.47858 -3.90719 -6.40433 -3.95796 -6.4876 -3.89921 -6.3915 -3.96617 -6.50103 -3.88302 -6.36965 -3.98335 -6.52476 -3.82786 -6.33725 -4.03891 -6.57027 -3.70477 -6.40807 -4.26764 -6.50493 -3.8206 -6.50727 -3.89119 -6.17065 -3.8206 -6.50726 -4.26764 -6.50493 -3.70478 -6.40807 -4.0389 -6.57028 -3.82788 -6.33724 -3.98336 -6.52476 -3.88295 -6.36967 -3.96623 -6.50101 -3.89921 -6.39151 -3.95797 -6.48761 -3.90718 -6.40432 -3.95245 -6.4786 -3.91288 -6.41366 -3.94793 -6.47116 -3.91821 -6.42242 -3.94314 -6.4633 
2.43 -12.7223 40 -2.02642 -7.29493 -2.01363 -7.24881 -2.02889 -7.30381 -2.01089 -7.23893 -2.03121 -7.31219 -2.00797 -7.22838 -2.03405 -7.32237 -2.00379 -7.21384 -2.03828 -7.33756 -1.99411 -7.18832 -2.04839 -7.36515 -1.94946 -7.14218 -2.08982 -7.42425 -1.81208 -7.17812 -2.32846 -7.42146 -1.89739 -7.30281 -2.05266 -7.00219 -1.89739 -7.30281 -2.32846 -7.42146 -1.81209 -7.17812 -2.08981 -7.42426 -1.94948 -7.14217 -2.0484 -7.36515 -1.99404 -7.18832 -2.03834 -7.33756 -2.00379 -7.21384 -2.03405 -7.32238 -2.00796 -7.22837 -2.03121 -7.3122 -2.01089 -7.23892 -2.02889 -7.30381 -2.01363 -7.2488 -2.02643 -7.29494 
2.44 -12.7223 40 0.0446027 -7.57102 0.0442986 -7.52316 0.0446607 -7.58024 0.0442346 -7.51291 0.0447133 -7.58894 0.044167 -7.50196 0.0447637 -7.59952 0.044211 -7.4868 0.044847 -7.61531 0.0466111 -7.45952 0.0426226 -7.64469 0.0773954 -7.4029 0.0185381 -7.71311 0.219389 -7.40144 -0.213144 -7.77346 0.169832 -7.54267 -0.0562542 -7.29847 0.169832 -7.54267 -0.213144 -7.77346 0.219384 -7.40144 0.0185525 -7.71311 0.0773767 -7.4029 0.0426122 -7.64469 0.0466785 -7.4595 0.0447834 -7.61532 0.044218 -7.4868 0.0447658 -7.59953 0.0441691 -7.50194 0.0447211 -7.58895 0.0442348 -7.5129 0.044659 -7.58024 0.0443018 -7.52315 0.0445973 -7.57103 
2.45 -12.7223 41 2.11223 -7.27055 2.09886 -7.22459 2.11481 -7.27939 2.09599 -7.21474 2.11723 -7.28775 2.09293 -7.20422 2.12018 -7.29792 2.08883 -7.1896 2.12458 -7.31312 2.08371 -7.1626 2.13045 -7.34207 2.09828 -7.09958 2.12568 -7.41482 2.23488 -7.06082 1.91741 -7.53443 2.22378 -7.20868 1.94541 -7.03659 2.22378 -7.20868 1.91741 -7.53443 2.23488 -7.06082 2.12569 -7.41482 2.09827 -7.09959 2.13044 -7.34208 2.08377 -7.16256 2.12452 -7.31314 2.08883 -7.1896 2.12018 -7.29793 2.09293 -7.2042 2.11725 -7.28776 2.09599 -7.21473 2.11481 -7.2794 2.09886 -7.22458 2.11223 -7.27056 
2.46 -12.7223 41 4.019 -6.41638 3.99358 -6.37584 4.0239 -6.42419 3.98813 -6.36714 4.02852 -6.43157 3.9823 -6.35785 4.03413 -6.44055 3.97435 -6.34488 4.04253 -6.45399 3.96205 -6.3202 4.0561 -6.48033 3.95923 -6.25535 4.07119 -6.55203 4.08081 -6.18203 3.90124 -6.72279 4.10821 -6.32632 3.79926 -6.23635 4.1082 -6.32632 3.90124 -6.7228 4.08081 -6.18203 4.07121 -6.55202 3.95921 -6.25536 4.05609 -6.48034 3.9621 -6.32015 4.04248 -6.45403 3.97435 -6.34488 4.03414 -6.44056 3.9823 -6.35783 4.02853 -6.43157 3.98812 -6.36713 4.0239 -6.4242 3.99358 -6.37583 4.019 -6.41639 
2.47 -12.7223 40 5.61971 -5.07358 5.58417 -5.04153 5.62655 -5.07975 5.57655 -5.03465 5.63301 -5.08559 5.5684 -5.0273 5.64087 -5.0927 5.55718 -5.01698 5.65265 -5.10335 5.53859 -4.99649 5.67293 -5.12507 5.51845 -4.93453 5.70696 -5.19037 5.61645 -4.83184 5.58759 -5.40051 5.67975 -4.96281 5.36345 -4.9587 5.67975 -4.96281 5.58759 -5.40052 5.61645 -4.83184 5.70697 -5.19036 5.51844 -4.93455 5.67292 -5.12508 5.53862 -4.99643 5.65261 -5.10341 5.55719 -5.01697 5.64089 -5.09271 5.56839 -5.02729 5.63303 -5.08559 5.57654 -5.03465 5.62655 -5.07976 5.58416 -5.04152 5.61971 -5.07359 
2.48 -12.7223 40 6.79244 -3.3444 6.7495 -3.32328 6.80071 -3.34847 6.74029 -3.31875 6.80853 -3.35232 6.73043 -3.3139 6.81804 -3.35701 6.7168 -3.30702 6.8323 -3.36405 6.69326 -3.29231 6.85779 -3.37948 6.65715 -3.23779 6.90842 -3.43346 6.72469 -3.11296 6.8484 -3.66835 6.8189 -3.22196 6.51824 -3.30114 6.8189 -3.22196 6.8484 -3.66835 6.72469 -3.11296 6.90842 -3.43345 6.65714 -3.23781 6.85779 -3.37949 6.69327 -3.29224 6.83228 -3.36412 6.7168 -3.30702 6.81805 -3.35702 6.73042 -3.31389 6.80854 -3.35231 6.74028 -3.31875 6.80072 -3.34847 6.74949 -3.32328 6.79245 -3.34441 
2.49 -12.7223 40 7.4479 -1.36053 7.40082 -1.35196 7.45697 -1.36218 7.39072 -1.35012 7.46554 -1.36375 7.37991 -1.34814 7.47598 -1.36567 7.36489 -1.34524 7.49165 -1.36855 7.33814 -1.33744 7.52046 -1.37648 7.2886 -1.29441 7.58407 -1.41502 7.32092 -1.15623 7.58802 -1.65816 7.43904 -1.23627 7.17514 -1.39022 7.43904 -1.23627 7.58802 -1.65816 7.32092 -1.15624 7.58408 -1.415 7.28859 -1.29443 7.52046 -1.37649 7.33814 -1.33737 7.49164 -1.36862 7.36489 -1.34523 7.476 -1.36567 7.37989 -1.34814 7.46555 -1.36374 7.39071 -1.35011 7.45698 -1.36219 7.40081 -1.35195 7.44791 -1.36054 
2.5 -12.7223 40 7.53617 0.726948 7.48854 0.722329 7.54534 0.727838 7.47831 0.721339 7.55402 0.728676 7.46736 0.720281 7.56459 0.729684 7.4521 0.718967 7.58048 0.731195 7.42414 0.719218 7.61045 0.731405 7.36468 0.747541 7.68245 0.711328 7.35954 0.889315 7.75046 0.477089 7.49307 0.843133 7.28367 0.628057 7.49307 0.843133 7.75047 0.47709 7.35954 0.88931 7.68245 0.711342 7.36468 0.747521 7.61045 0.731396 7.42412 0.719286 7.58049 0.731128 7.45209 0.718976 7.56461 0.729686 7.46734 0.720282 7.55403 0.728685 7.4783 0.721339 7.54535 0.727836 7.48853 0.722332 7.53618 0.726944 
2.51 -12.7223 41 7.05052 2.75907 7.00596 2.74161 7.0591 2.76243 6.9964 2.73786 7.06722 2.76561 6.98615 2.73384 7.07712 2.76947 6.97179 2.7284 7.09202 2.77528 6.94472 2.72103 7.12088 2.78366 6.87963 2.73247 7.19601 2.78372 6.8374 2.86786 7.32366 2.57501 6.97696 2.85802 6.83527 2.59943 6.97696 2.85802 7.32366 2.57501 6.8374 2.86786 7.19601 2.78373 6.87963 2.73245 7.12089 2.78365 6.94468 2.72109 7.09205 2.77521 6.97179 2.72841 7.07714 2.76948 6.98613 2.73384 7.06723 2.76562 6.99639 2.73785 7.05911 2.76243 7.00596 2.74161 7.05053 2.75907 
2.52 -12.7223 40 6.02794 4.58107 5.98985 4.5521 6.03528 4.58665 5.98168 4.54588 6.04222 4.59193 5.9729 4.53921 6.0507 4.59836 5.96056 4.53004 6.06346 4.60803 5.93642 4.51554 6.08903 4.62399 5.8704 4.50915 6.16173 4.64439 5.79408 4.62863 6.34034 4.47613 5.93007 4.65509 5.86394 4.37314 5.93007 4.65509 6.34034 4.47613 5.79408 4.62863 6.16172 4.6444 5.87041 4.50913 6.08904 4.62398 5.93637 4.51559 6.06351 4.60797 5.96055 4.53004 6.05071 4.59837 5.97289 4.5392 6.04222 4.59194 5.98167 4.54587 6.03528 4.58665 5.98985 4.55209 6.02795 4.58107 
2.53 -12.7223 40 4.5463 6.0542 4.51759 6.01592 4.55184 6.06158 4.51142 6.0077 4.55707 6.06855 4.5048 5.99888 4.56347 6.07706 4.49541 5.98667 4.57313 6.08987 4.47604 5.96609 4.59345 6.11225 4.41392 5.9422 4.6583 6.15167 4.30891 6.03739 4.87552 6.03601 4.43213 6.09763 4.44367 5.8135 4.43213 6.09763 4.87553 6.03601 4.30891 6.03739 4.65829 6.15168 4.41393 5.94219 4.59346 6.11225 4.47598 5.96613 4.57319 6.08983 4.4954 5.98667 4.56348 6.07707 4.50479 5.99887 4.55707 6.06857 4.51141 6.00769 4.55184 6.06158 4.51758 6.01592 4.54631 6.05421 
2.54 -12.7223 40 2.71844 7.06628 2.70129 7.02161 2.72175 7.07489 2.6976 7.01201 2.72488 7.08303 2.69364 7.00171 2.72872 7.09297 2.68793 6.98737 2.73452 7.10796 2.67482 6.96222 2.74802 7.1351 2.62115 6.92246 2.80012 7.19081 2.49486 6.98667 3.04083 7.13621 2.59719 7.07593 2.68281 6.81022 2.59719 7.07593 3.04083 7.13622 2.49487 6.98667 2.80011 7.19081 2.62117 6.92245 2.74803 7.1351 2.67475 6.96224 2.73458 7.10793 2.68792 6.98737 2.72872 7.09298 2.69363 7.00169 2.72488 7.08304 2.69759 7.012 2.72175 7.07489 2.70128 7.0216 2.71845 7.06629 
2.55 -12.7223 40 0.683564 7.54022 0.679269 7.49257 0.684392 7.54941 0.678346 7.48232 0.685178 7.5581 0.67735 7.47132 0.686153 7.56872 0.675771 7.45594 0.687639 7.58475 0.669957 7.42808 0.693268 7.61463 0.628719 7.37524 0.728625 7.68265 0.49005 7.40398 0.975931 7.69334 0.564944 7.5156 0.715771 7.28685 0.564944 7.5156 0.975931 7.69334 0.490055 7.40398 0.72861 7.68265 0.62874 7.37524 0.693276 7.61463 0.669885 7.42808 0.68771 7.58474 0.675761 7.45594 0.686154 7.56873 0.677344 7.4713 0.685171 7.55811 0.678344 7.48231 0.684394 7.54941 0.679265 7.49256 0.683571 7.54023 
2.56 -12.7223 40 -1.40337 7.43994 -1.39448 7.39293 -1.40509 7.449 -1.39257 7.38282 -1.40671 7.45758 -1.39052 7.37196 -1.40867 7.46807 -1.38783 7.3567 -1.41163 7.48393 -1.38586 7.32821 -1.41435 7.5143 -1.41157 7.26606 -1.39852 7.5897 -1.55285 7.25734 -1.16207 7.6653 -1.50994 7.38328 -1.30719 7.20669 -1.50994 7.38328 -1.16207 7.6653 -1.55285 7.25734 -1.39854 7.58971 -1.41155 7.26606 -1.41434 7.5143 -1.38593 7.32819 -1.41156 7.48394 -1.38784 7.35669 -1.40868 7.46809 -1.39052 7.37194 -1.40672 7.45759 -1.39257 7.38281 -1.40509 7.44901 -1.39448 7.39292 -1.40337 7.43996 
2.57 -12.7223 40 -3.38344 6.77308 -3.36203 6.73028 -3.38756 6.78132 -3.35743 6.72108 -3.39146 6.78913 -3.35248 6.71118 -3.39623 6.79869 -3.34572 6.69721 -3.40341 6.81317 -3.33606 6.67023 -3.41432 6.84174 -3.34427 6.60324 -3.41941 6.91901 -3.47822 6.55771 -3.21057 7.05452 -3.46956 6.68912 -3.23147 6.57555 -3.46955 6.68912 -3.21057 7.05453 -3.47822 6.55771 -3.41942 6.91901 -3.34425 6.60324 -3.41432 6.84174 -3.33612 6.67019 -3.40335 6.8132 -3.34573 6.6972 -3.39623 6.79871 -3.35248 6.71116 -3.39148 6.78914 -3.35742 6.72107 -3.38756 6.78133 -3.36203 6.73027 -3.38344 6.77309 
2.58 -12.7223 40 -5.10583 5.59041 -5.07355 5.55509 -5.11206 5.59721 -5.0666 5.5475 -5.11795 5.60366 -5.05913 5.53932 -5.12515 5.61156 -5.04879 5.52771 -5.13603 5.62354 -5.03212 5.50427 -5.15436 5.64814 -5.0221 5.43729 -5.18018 5.72157 -5.13932 5.3582 -5.01387 5.90776 -5.16479 5.48603 -4.90994 5.44137 -5.16479 5.48603 -5.01387 5.90776 -5.13931 5.3582 -5.18019 5.72156 -5.02208 5.43731 -5.15435 5.64815 -5.03217 5.50422 -5.13598 5.62359 -5.0488 5.5277 -5.12516 5.61157 -5.05912 5.53931 -5.11796 5.60366 -5.06659 5.54749 -5.11206 5.59722 -5.07354 5.55509 -5.10584 5.59042 
2.59 -12.7223 40 -6.4394 3.982 -6.39869 3.95686 -6.44724 3.98685 -6.38993 3.95145 -6.45467 3.99144 -6.3805 3.94562 -6.46376 3.99708 -6.36736 3.93725 -6.47754 4.00564 -6.34488 3.91915 -6.50193 4.02439 -6.31724 3.85707 -6.54679 4.08848 -6.40949 3.75002 -6.43499 4.31248 -6.46668 3.86564 -6.21417 3.89053 -6.46668 3.86564 -6.43499 4.31248 -6.40949 3.75002 -6.5468 4.08847 -6.31722 3.85709 -6.50193 4.02439 -6.34491 3.91909 -6.47749 4.0057 -6.36736 3.93724 -6.46378 3.99709 -6.38049 3.94561 -6.45469 3.99144 -6.38992 3.95144 -6.44725 3.98685 -6.39868 3.95685 -6.4394 3.98201 
2.6 -12.7223 40 -7.28257 2.07035 -7.23654 2.05729 -7.29144 2.07287 -7.22663 2.05448 -7.29985 2.07525 -7.21596 2.05145 -7.31014 2.07819 -7.201 2.04698 -7.32576 2.08268 -7.17436 2.03561 -7.35442 2.09411 -7.131 1.98299 -7.41517 2.14403 -7.19185 1.85553 -7.36608 2.39022 -7.27619 1.95134 -7.04427 2.04131 -7.27619 1.95134 -7.36608 2.39023 -7.19184 1.85553 -7.41518 2.14402 -7.13099 1.98301 -7.35441 2.09412 -7.17438 2.03554 -7.32573 2.08275 -7.201 2.04697 -7.31016 2.0782 -7.21595 2.05144 -7.29986 2.07525 -7.22662 2.05448 -7.29144 2.07287 -7.23653 2.05729 -7.28258 2.07036 
2.61 -12.7223 40 -7.57114 0.00102957 -7.52329 0.00105041 -7.58036 0.00102499 -7.51299 0.0010547 -7.5891 0.0010244 -7.50189 0.00105303 -7.59982 0.00103862 -7.48625 0.000835013 -7.61609 0.00109015 -7.45742 -0.0028943 -7.64687 0.00430689 -7.40139 -0.0421606 -7.71918 0.0362041 -7.42659 -0.181038 -7.73661 0.287324 -7.53179 -0.11115 -7.33653 0.0348698 -7.53179 -0.11115 -7.73661 0.287324 -7.42659 -0.181034 -7.71919 0.0361892 -7.40139 -0.0421382 -7.64687 0.00431435 -7.45742 -0.0029679 -7.61609 0.00116459 -7.48625 0.000823356 -7.59983 0.00103985 -7.50187 0.00104878 -7.58911 0.00101587 -7.51298 0.00105332 -7.58037 0.0010272 -7.52329 0.00104672 -7.57115 0.00103571 
2.62 -12.7223 40 -7.28313 -2.06837 -7.23711 -2.05527 -7.292 -2.07089 -7.2272 -2.05245 -7.30041 -2.07328 -7.21652 -2.04942 -7.31073 -2.0762 -7.20138 -2.04535 -7.32643 -2.08061 -7.17251 -2.04111 -7.35702 -2.0859 -7.10782 -2.06407 -7.43564 -2.07457 -7.09565 -2.20459 -7.5187 -1.83622 -7.21412 -2.16483 -7.06828 -1.97557 -7.21412 -2.16483 -7.5187 -1.83622 -7.09565 -2.20458 -7.43564 -2.07458 -7.10782 -2.06404 -7.35702 -2.08589 -7.17249 -2.04118 -7.32644 -2.08053 -7.20137 -2.04536 -7.31075 -2.0762 -7.2165 -2.04941 -7.30042 -2.07329 -7.22719 -2.05245 -7.29201 -2.07089 -7.2371 -2.05527 -7.28314 -2.06837 
2.63 -12.7223 40 -6.44048 -3.98025 -6.39979 -3.95507 -6.44832 -3.9851 -6.39103 -3.94965 -6.45576 -3.9897 -6.38157 -3.94381 -6.46489 -3.99533 -6.36809 -3.93574 -6.47882 -4.00387 -6.34136 -3.92379 -6.5069 -4.01733 -6.27266 -3.92867 -6.58607 -4.02761 -6.22403 -4.06096 -6.72926 -3.81893 -6.34743 -4.05339 -6.25968 -3.83638 -6.34743 -4.05339 -6.72926 -3.81893 -6.22403 -4.06095 -6.58607 -4.02762 -6.27267 -3.92864 -6.5069 -4.01732 -6.34132 -3.92386 -6.47885 -4.00381 -6.36808 -3.93575 -6.46491 -3.99534 -6.38155 -3.9438 -6.45576 -3.98971 -6.39102 -3.94964 -6.44832 -3.9851 -6.39978 -3.95507 -6.44049 -3.98025 
2.64 -12.7223 40 -5.10735 -5.58902 -5.0751 -5.55368 -5.11357 -5.59583 -5.06814 -5.54606 -5.11947 -5.60229 -5.06064 -5.53785 -5.12672 -5.61021 -5.04985 -5.52639 -5.13781 -5.62225 -5.02728 -5.50757 -5.16124 -5.64289 -4.95955 -5.49389 -5.23511 -5.67424 -4.87793 -5.60867 -5.42863 -5.51012 -4.99776 -5.63313 -4.97218 -5.40529 -4.99776 -5.63313 -5.42863 -5.51012 -4.87793 -5.60866 -5.2351 -5.67426 -4.95956 -5.49387 -5.16124 -5.64289 -5.02723 -5.50763 -5.13786 -5.62219 -5.04984 -5.5264 -5.12674 -5.61022 -5.06062 -5.53784 -5.11947 -5.6023 -5.06814 -5.54606 -5.11357 -5.59583 -5.07509 -5.55367 -5.10736 -5.58902 
2.65 -12.7223 40 -3.38528 -6.77215 -3.36391 -6.72934 -3.38939 -6.7804 -3.3593 -6.72011 -3.3933 -6.78823 -3.35432 -6.71015 -3.39812 -6.79784 -3.34706 -6.69616 -3.40551 -6.81248 -3.33037 -6.67184 -3.4225 -6.8388 -3.26854 -6.64047 -3.48554 -6.88911 -3.15972 -6.72971 -3.716 -6.78134 -3.26791 -6.78384 -3.30387 -6.56224 -3.26791 -6.78384 -3.716 -6.78134 -3.15973 -6.7297 -3.48553 -6.88912 -3.26856 -6.64046 -3.4225 -6.83879 -3.33031 -6.67188 -3.40557 -6.81244 -3.34704 -6.69616 -3.39813 -6.79785 -3.35431 -6.71014 -3.3933 -6.78824 -3.3593 -6.72011 -3.3894 -6.78041 -3.3639 -6.72934 -3.38528 -6.77216 
2.66 -12.7223 40 -1.40539 -7.43955 -1.39654 -7.39254 -1.4071 -7.44862 -1.39463 -7.3824 -1.40872 -7.45722 -1.39256 -7.37145 -1.41073 -7.46779 -1.38939 -7.35597 -1.41385 -7.48392 -1.37988 -7.32794 -1.42306 -7.51395 -1.3285 -7.28105 -1.47051 -7.5797 -1.20017 -7.33852 -1.72183 -7.53618 -1.28961 -7.418 -1.38196 -7.21858 -1.28961 -7.418 -1.72184 -7.53618 -1.20017 -7.33851 -1.47049 -7.57971 -1.32852 -7.28104 -1.42307 -7.51395 -1.37981 -7.32796 -1.41392 -7.48389 -1.38937 -7.35597 -1.41074 -7.4678 -1.39255 -7.37143 -1.40872 -7.45723 -1.39463 -7.38239 -1.4071 -7.44862 -1.39654 -7.39253 -1.4054 -7.43956 
